Device,Trip,dTime
10142,1333,149
10181,1320,149
10136,2622,149
10150,3654,149
13103,15256,149
10132,6038,149
10159,14075,149
10584,385,150
10569,995,150
10142,729,150
10147,1204,150
10159,3948,150
10181,1352,150
13107,7713,150
13101,10150,150
10159,8571,150
10159,10132,150
10594,7707,150
17103,417,151
13107,792,151
10106,150,151
10146,305,151
10118,811,151
17103,965,151
10604,225,151
10118,1981,151
10164,1346,151
10222,477,151
10222,929,151
10177,6116,151
10173,3448,151
10615,7981,151
10150,4741,151
10204,3340,151
10176,4497,151
13101,552,152
13110,913,152
10146,234,152
10582,842,152
13107,2335,152
17103,1423,152
10136,2086,152
10176,2542,152
13109,7237,152
10106,5206,152
10204,3330,152
10594,4366,152
10132,6925,152
10139,548,153
13103,2820,153
13110,14695,153
10593,562,153
10205,123,154
10106,1290,154
10166,1418,154
13109,4785,154
10593,443,154
13107,7837,154
13107,8304,154
10137,4563,154
13109,11868,154
10176,4992,154
17102,53,155
13101,2548,155
13107,4341,155
10139,1470,155
10154,1074,155
13105,10793,155
10106,4630,155
10150,4020,155
10132,4137,155
10173,3742,155
10139,6799,155
10125,3062,155
10224,5256,155
10224,5430,155
17101,1240,156
10570,545,156
10155,1249,156
10118,1838,156
10165,1604,156
10140,1579,156
10133,2103,156
10158,2481,156
10159,8812,156
10177,9207,156
10132,4572,156
10132,6095,156
10129,4960,156
13101,950,157
10118,2072,157
10153,2107,157
13110,6647,157
10190,1711,157
10136,2410,157
10153,3533,157
10106,3650,157
13109,8558,157
13103,12967,157
13103,15219,157
10176,4485,157
10156,41,158
10154,174,158
13107,1346,158
10204,1274,158
10190,311,158
13110,4144,158
10158,2285,158
13101,14479,158
13110,14915,158
10224,5722,158
10147,32,159
10596,78,159
13103,2569,159
10121,1017,159
13108,2138,159
10580,525,159
17103,1391,159
10129,945,159
10620,316,159
10139,1354,159
10147,751,159
10580,1147,159
10147,1377,159
10106,5129,159
13109,11970,159
10132,7509,159
10177,20856,159
17102,319,160
13107,1343,160
10224,668,160
10137,4803,160
10173,3455,160
10224,3350,160
10176,5373,160
10158,13,161
13101,3524,161
10121,1026,161
10139,3083,161
13110,10973,161
10190,3441,161
10177,8930,161
10204,3193,161
10177,18597,161
10129,5045,161
17103,105,162
17101,900,162
10207,910,162
13107,1456,162
13101,2337,162
10138,1263,162
10147,727,162
10620,624,162
10146,1718,162
10125,1266,162
10146,3021,162
13101,12215,162
10616,1729,162
10177,19266,162
10204,485,163
10115,284,163
13101,998,163
13110,1998,163
13110,3514,163
10615,1456,163
10136,2182,163
10222,719,163
10177,5086,163
13109,11190,163
10173,3250,163
10177,17780,163
10177,20563,163
13109,803,164
10106,20,164
10139,404,164
10177,137,164
10620,195,164
10122,921,164
10570,1446,164
10207,2464,164
13109,4726,164
10133,1851,164
13107,6831,164
10132,3947,164
10616,1855,164
10177,17347,164
10224,4839,164
10132,7346,164
10121,1281,165
10133,1051,165
10147,910,165
10153,2655,165
13110,14693,165
10177,8951,165
10159,11491,165
10115,264,166
10129,367,166
10139,834,166
17102,1987,166
10159,7033,166
10222,1423,166
13110,12747,166
10173,2425,166
10173,2474,166
17101,1304,167
13101,2881,167
10595,682,167
10595,873,167
10134,699,167
10137,3114,167
10147,1452,167
10162,2316,167
10136,3082,167
10222,1410,167
10173,2254,167
10139,4459,167
13109,10696,167
10139,7095,167
10502,137,168
13105,410,168
10140,80,168
10132,555,168
17102,1227,168
10153,1021,168
10153,1293,168
10150,1616,168
10204,1564,168
10160,2096,168
13107,7687,168
17102,16,169
10164,38,169
13107,2145,169
10106,689,169
10162,707,169
10136,2409,169
13106,8916,169
10620,2032,169
10139,3658,169
13101,13585,169
13110,14075,169
10159,8513,169
13110,14598,169
13107,1313,170
10132,761,170
17101,1638,170
10137,1826,170
10146,1841,170
10160,2044,170
10605,3136,170
13103,9870,170
10106,5418,170
13109,10462,170
10594,6916,170
10177,18491,170
10177,18831,170
10141,172,171
13105,1641,171
10579,300,171
10147,440,171
10150,1320,171
10164,776,171
10132,1223,171
10176,1028,171
10222,203,171
10173,1564,171
13109,9134,171
10173,3097,171
10159,11993,171
13109,1906,172
10161,762,172
15101,847,172
10148,1794,172
10134,1146,172
10580,2038,172
10173,2282,172
10139,4457,172
10132,3845,172
10159,12264,172
13110,1388,173
10135,394,173
10140,577,173
17101,2121,173
10134,1218,173
10620,1680,173
10137,3609,173
10106,4246,173
10620,2737,173
13110,12872,173
10173,2461,173
10615,9259,173
10125,3015,173
13110,1406,174
10141,299,174
13106,2428,174
10148,722,174
10146,738,174
10611,802,174
10139,1408,174
10620,562,174
13109,3946,174
17102,2028,174
10148,2122,174
10106,4089,174
10136,3659,174
10222,1667,174
10224,2565,174
10176,5248,174
17102,84,175
10153,166,175
17101,1009,175
13109,1504,175
10165,497,175
10120,953,175
10580,217,175
13101,3172,175
17101,1579,175
10147,665,175
17102,1911,175
10139,1504,175
10150,1796,175
17102,1978,175
13110,7484,175
10106,3929,175
10139,3651,175
10190,3602,175
10615,8941,175
10177,17272,175
10176,5823,175
10205,238,176
10165,123,176
10510,66,176
13103,2995,176
10188,536,176
13107,4115,176
10134,1560,176
10222,1464,176
10173,2639,176
10159,9020,176
10132,6148,176
17101,1062,177
13109,2520,177
10152,478,177
10164,740,177
13109,3299,177
10139,1469,177
10106,3515,177
13110,11573,177
10177,7729,177
10173,2882,177
13103,14645,177
10204,3309,177
10502,2372,177
10177,18380,177
10132,6693,177
13103,412,178
17102,453,178
10121,353,178
17103,737,178
10600,147,178
17103,1005,178
13101,3970,178
10130,946,178
17103,1722,178
10150,4348,178
10177,18600,178
10177,20497,178
10594,9510,178
10115,283,179
17102,458,179
13107,1540,179
10140,566,179
10161,876,179
13103,5148,179
10605,2653,179
10146,2645,179
10222,651,179
10605,5926,179
10106,5332,179
10129,4956,179
10176,6077,179
13107,319,180
13105,1396,180
10145,203,180
10162,259,180
13101,3109,180
13105,6178,180
10510,2038,180
10164,2467,180
10173,2113,180
10159,8328,180
10204,3172,180
13107,312,181
10115,511,181
10118,566,181
10161,80,181
17103,960,181
13108,1528,181
10615,150,181
17102,1613,181
13107,3456,181
10136,2200,181
10620,2174,181
10136,3622,181
10173,3588,181
10594,4094,181
10615,9515,181
10159,14363,181
15101,30,182
10204,861,182
10205,1094,182
10613,123,182
10177,1742,182
10106,2631,182
10222,523,182
10177,7339,182
13108,10592,182
10224,3700,182
10594,7565,182
10594,8366,182
10132,6534,182
10177,21577,182
10176,5867,182
10139,228,183
10158,67,183
17103,1022,183
10132,784,183
10166,410,183
13106,4018,183
10138,1346,183
17103,1518,183
10570,2038,183
10164,2256,183
10557,2661,183
10173,1821,183
10224,4815,183
13106,244,184
10137,375,184
13105,1488,184
10600,1232,184
10616,366,184
10181,1351,184
13103,8122,184
13101,10680,184
10173,2195,184
10125,2180,184
13110,13431,184
13105,16087,184
10159,13122,184
10224,6041,184
13107,1317,185
13107,2136,185
10148,761,185
10591,307,185
10152,350,185
10177,1610,185
13103,4986,185
10139,2059,185
13105,11411,185
10594,6923,185
10151,210,186
13107,1289,186
13110,2155,186
13103,3216,186
10147,464,186
10159,1412,186
10615,975,186
10146,1119,186
10582,2733,186
10605,2877,186
13109,7550,186
13106,9997,186
10159,8947,186
10150,4444,186
10176,3561,186
10502,3212,186
13101,1234,187
10116,501,187
10135,769,187
13107,2134,187
15101,768,187
10178,823,187
10582,2860,187
10146,2515,187
10136,2046,187
10136,2291,187
13101,8261,187
10162,2103,187
10136,3043,187
10129,2672,187
10173,3364,187
10150,4405,187
10125,2572,187
13101,961,188
13107,748,188
10604,31,188
10139,747,188
10134,521,188
13105,3793,188
10605,1664,188
13109,3895,188
13101,8425,188
10134,1521,188
10173,1830,188
13105,13355,188
10132,3870,188
10131,394,189
10150,1319,189
10159,1411,189
10133,1264,189
10207,2964,189
10139,4276,189
10173,2435,189
10139,4545,189
10150,5157,189
10224,3738,189
10594,6352,189
10139,7065,189
13105,210,190
10115,261,190
10140,52,190
10604,795,190
10125,1301,190
10205,1851,190
10159,4921,190
13105,13375,190
10173,2510,190
10159,9316,190
10139,6533,190
10115,258,191
10205,613,191
13109,1735,191
10134,408,191
10125,494,191
10106,846,191
13105,4294,191
10106,1959,191
10139,1657,191
10138,1948,191
10137,2525,191
10137,2966,191
10595,2357,191
10190,2024,191
10605,4908,191
13105,11589,191
10106,4839,191
10106,4906,191
10106,5359,191
10615,11003,191
13107,750,192
10135,475,192
13107,1378,192
10120,804,192
10160,510,192
10205,1434,192
13107,1963,192
10165,706,192
13101,5300,192
10137,4190,192
10605,6238,192
10177,9403,192
10177,9489,192
10132,6050,192
10177,18250,192
13103,528,193
13101,2242,193
10586,299,193
10165,603,193
10515,472,193
10147,848,193
10579,1676,193
13101,7022,193
10605,2548,193
10147,1127,193
10140,1739,193
10222,931,193
10620,2851,193
10620,2941,193
13110,13086,193
10132,3862,193
10176,3700,193
10177,20008,193
10135,84,194
10205,1192,194
13107,2371,194
10162,1597,194
10224,1726,194
10620,2147,194
10139,3535,194
13101,11765,194
10106,5618,194
13101,13897,194
13103,13906,194
10177,9692,194
10176,4695,194
10224,6021,194
10594,10001,194
13101,733,195
10120,878,195
10152,193,195
10139,921,195
10164,682,195
10222,269,195
10616,845,195
10222,979,195
10139,3325,195
10616,1208,195
10605,5413,195
10125,3016,195
10594,7970,195
10177,21071,195
17102,619,196
10132,343,196
17102,1237,196
10575,1010,196
10155,1233,196
10595,822,196
10154,905,196
10166,1406,196
10158,1587,196
10131,2534,196
10620,1897,196
10129,2068,196
10222,930,196
10136,2877,196
10173,3602,196
10115,263,197
15101,290,197
13101,1225,197
13107,1337,197
10152,650,197
10605,5572,197
13105,12652,197
10106,5614,197
10173,2327,197
10224,3242,197
10224,4848,197
10129,140,198
10155,28,198
10190,720,198
10152,612,198
10118,1932,198
10131,2013,198
13103,7280,198
13107,6628,198
10177,21764,198
10177,22029,198
10115,492,199
10166,982,199
10605,1744,199
10146,3133,199
13109,6830,199
10224,3453,199
10132,6979,199
10139,7465,199
10147,163,200
13103,2221,200
13105,2011,200
10579,697,200
13105,4295,200
13101,5545,200
551,330,200
10139,4109,200
10139,4408,200
13109,11218,200
10132,6040,200
10594,9382,200
10224,6008,200
17102,590,201
10133,396,201
10620,315,201
13101,8486,201
10106,4027,201
13110,11615,201
13105,12801,201
13110,13786,201
10159,8771,201
10137,5976,201
10177,20088,201
10177,21461,201
10176,6099,201
10115,377,202
17101,947,202
10177,303,202
13110,3083,202
10580,1312,202
13109,5601,202
10181,1350,202
10125,2090,202
10159,8313,202
10224,3934,202
10177,18025,202
10139,7369,202
13107,892,203
10140,370,203
10150,677,203
10137,1318,203
13101,3755,203
13109,3134,203
10575,1934,203
13107,6791,203
13107,7666,203
13110,13820,203
10159,9142,203
10177,9507,203
10204,3080,203
13106,8,204
10205,368,204
10165,838,204
10615,774,204
13107,3272,204
10190,780,204
10148,1382,204
10568,780,204
10134,1209,204
10138,2448,204
10605,3147,204
10150,2820,204
13109,9071,204
10173,2035,204
13105,14497,204
10159,9054,204
10177,10169,204
10502,2172,204
10594,5301,204
10139,6877,204
10177,19913,204
10159,13583,204
13107,380,205
17102,1782,205
10587,2214,205
10106,5218,205
10150,4461,205
10224,3574,205
10177,18028,205
10177,20970,205
13103,411,206
17102,483,206
10142,13,206
10615,220,206
10166,532,206
13103,5576,206
10177,4360,206
10153,3543,206
13105,12494,206
13101,12893,206
13101,15953,206
10176,4646,206
13000,58,207
13109,489,207
13109,2303,207
10152,570,207
13107,3791,207
13107,4153,207
10582,2995,207
10139,1721,207
10134,1109,207
552,409,207
13107,7620,207
10605,4783,207
10137,4077,207
10106,5199,207
10176,2903,207
10502,1966,207
10177,18699,207
10159,14067,207
10004,133,208
13107,119,208
10154,221,208
10604,61,208
13107,2677,208
10190,1207,208
13105,6331,208
10162,2266,208
10150,3205,208
10106,4791,208
10173,1820,208
10176,4060,208
10176,4522,208
10176,4734,208
10575,986,209
10139,956,209
10615,833,209
10544,572,209
10106,2247,209
10222,167,209
10132,3295,209
13105,14466,209
10222,1652,209
10594,6453,209
10177,17851,209
10132,6842,209
10129,5613,209
13105,974,210
10137,409,210
13103,2168,210
10177,1741,210
10587,1483,210
13106,6449,210
10176,1927,210
10605,3159,210
13101,10087,210
10173,2665,210
10224,4300,210
17103,77,211
10136,222,211
17103,727,211
10118,1190,211
10120,1132,211
10150,2029,211
10612,2584,211
13105,12849,211
10177,19120,211
10224,5219,211
10177,21365,211
13107,313,212
13108,895,212
10106,88,212
17101,1302,212
10137,1396,212
13109,3513,212
13105,6594,212
10177,4776,212
10139,2925,212
10190,3418,212
10594,9380,212
10205,310,213
10205,567,213
13109,1369,213
10151,741,213
13106,3878,213
10620,436,213
10106,4869,213
10106,5342,213
10132,4106,213
10594,3927,213
10132,6453,213
10139,7453,213
17102,100,214
10135,407,214
10121,564,214
10146,352,214
10592,594,214
10155,965,214
10620,731,214
13109,4593,214
13103,8888,214
10224,1703,214
10173,2679,214
10129,4845,214
10587,309,215
13110,2964,215
10106,768,215
10136,928,215
10155,1452,215
13109,3173,215
13109,3636,215
10134,901,215
10222,501,215
10139,3792,215
10150,3569,215
10177,18344,215
552,972,215
10502,2992,215
10177,19410,215
10146,12,216
10204,1526,216
13107,6595,216
10190,3137,216
10177,9787,216
10160,4933,216
10594,8800,216
10125,3209,216
13109,1114,217
10582,671,217
10178,425,217
10139,975,217
17101,1717,217
10575,1901,217
10137,3552,217
10136,3415,217
10173,2632,217
10574,2909,217
13105,3,218
13101,759,218
10190,668,218
10615,854,218
10620,241,218
10190,1099,218
10190,1495,218
10571,2437,218
13110,10776,218
10106,5480,218
10159,8528,218
10594,7610,218
10132,7540,218
10176,5762,218
10610,149,219
10146,1309,219
10138,1505,219
10136,1759,219
10177,6360,219
13101,15797,219
13101,16183,219
10502,2116,219
10177,17671,219
10132,6861,219
10570,6240,219
10594,9039,219
10129,5464,219
13107,173,220
10139,10,220
10129,124,220
10204,833,220
13106,1617,220
17102,932,220
17101,1484,220
17103,1456,220
10155,1382,220
10158,1264,220
10147,1092,220
10137,3056,220
10204,1882,220
10106,5468,220
10159,8020,220
10132,7306,220
10132,7399,220
13110,814,221
10136,571,221
10204,1300,221
13109,2194,221
10155,2250,221
10176,2299,221
10132,6087,221
10222,2933,221
10129,291,222
10146,1000,222
13103,5574,222
10147,1274,222
10190,1812,222
10222,788,222
13103,9975,222
10106,4286,222
13105,12669,222
10173,2370,222
10132,3789,222
10594,6415,222
10132,6385,222
10177,19138,222
10177,19540,222
10133,316,223
10582,323,223
10162,708,223
10118,1476,223
13107,3580,223
10160,1933,223
10164,1880,223
10137,4242,223
10616,1261,223
10615,8530,223
10176,5844,223
10155,1186,224
13103,4830,224
10133,1557,224
13101,6979,224
10585,2396,224
10132,3394,224
10173,2009,224
10594,7934,224
10125,3119,224
13101,944,225
10133,161,225
17103,906,225
10584,252,225
13101,3731,225
10121,1268,225
10165,1623,225
13109,3579,225
10147,1346,225
10147,1442,225
10164,2416,225
10177,5529,225
13105,13326,225
10177,9218,225
10502,3173,225
13105,207,226
10137,317,226
10575,219,226
10116,748,226
10134,347,226
10106,472,226
10190,411,226
13110,4545,226
13110,5382,226
10106,3329,226
92,1,226
13103,11708,226
13105,14458,226
13101,15208,226
13110,14692,226
10204,3269,226
10177,18735,226
10620,502,227
10164,1193,227
10147,971,227
10204,1685,227
10137,2856,227
13106,8923,227
13107,8676,227
10176,4223,227
10224,5113,227
10224,5475,227
10177,21715,227
17103,822,228
13103,2346,228
13103,2546,228
10582,768,228
13103,3201,228
10137,1596,228
10161,1891,228
10159,3294,228
10190,1938,228
10139,2728,228
13105,11756,228
10139,3520,228
13110,11116,228
10159,8591,228
10594,3957,228
10159,13489,228
10222,2745,228
10153,584,229
10605,457,229
10605,532,229
10151,665,229
10600,748,229
10611,806,229
10118,1745,229
10159,1875,229
10148,2121,229
10137,3265,229
10224,1016,229
10190,1848,229
10222,781,229
10173,1313,229
10173,2424,229
10159,7582,229
10224,3369,229
10132,7224,229
15901,1,230
10140,471,230
10584,806,230
10155,1704,230
13110,5028,230
10222,79,230
10574,762,230
10132,1912,230
10136,2883,230
10605,5931,230
10173,2776,230
13101,14833,230
10150,4462,230
17102,396,231
13105,870,231
10139,675,231
17102,1972,231
10605,4100,231
10150,4800,231
10594,8206,231
10129,5000,231
13103,2464,232
10575,2019,232
10139,1825,232
10176,2465,232
13107,8112,232
10137,4421,232
10159,6833,232
13109,9526,232
10106,5650,232
10125,2254,232
10139,6925,232
10132,6951,232
10147,88,233
10136,556,233
13107,1682,233
10589,578,233
13109,2616,233
10146,1143,233
10176,1718,233
13107,8135,233
10594,5316,233
10178,12,234
13105,1831,234
10224,86,234
10611,1766,234
10136,1805,234
10224,590,234
10190,1594,234
10176,2180,234
10181,1750,234
10177,5585,234
10106,4220,234
13103,11248,234
10106,5562,234
10106,5615,234
10173,2158,234
10173,3249,234
10159,8692,234
10150,5349,234
13107,1440,235
13110,2187,235
10125,781,235
13101,5611,235
13110,6520,235
10518,113,235
10222,672,235
10159,8844,235
10150,4582,235
